3.230000000000000000e+02,3.250000000000000000e+02,3.320000000000000000e+02,3.460000000000000000e+02,3.720000000000000000e+02,4.050000000000000000e+02,4.420000000000000000e+02,4.810000000000000000e+02,5.070000000000000000e+02,5.260000000000000000e+02,5.360000000000000000e+02,5.380000000000000000e+02,5.400000000000000000e+02,5.410000000000000000e+02,5.420000000000000000e+02,5.420000000000000000e+02,5.410000000000000000e+02,5.360000000000000000e+02,5.170000000000000000e+02,4.900000000000000000e+02,4.270000000000000000e+02,3.450000000000000000e+02,2.660000000000000000e+02,1.920000000000000000e+02,1.280000000000000000e+02,8.100000000000000000e+01,5.100000000000000000e+01,3.000000000000000000e+01,2.000000000000000000e+01,1.700000000000000000e+01,1.600000000000000000e+01
1.570000000000000000e+02,1.590000000000000000e+02,1.790000000000000000e+02,2.050000000000000000e+02,2.580000000000000000e+02,3.270000000000000000e+02,4.020000000000000000e+02,4.680000000000000000e+02,5.120000000000000000e+02,5.380000000000000000e+02,5.530000000000000000e+02,5.580000000000000000e+02,5.590000000000000000e+02,5.600000000000000000e+02,5.600000000000000000e+02,5.620000000000000000e+02,2.480000000000000000e+02,2.530000000000000000e+02,2.630000000000000000e+02,2.880000000000000000e+02,3.230000000000000000e+02,3.650000000000000000e+02,4.020000000000000000e+02,4.320000000000000000e+02,4.490000000000000000e+02,4.630000000000000000e+02,4.740000000000000000e+02,4.820000000000000000e+02,4.880000000000000000e+02,4.920000000000000000e+02,4.930000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
