4.560000000000000000e+02,4.560000000000000000e+02,4.560000000000000000e+02,4.560000000000000000e+02,4.560000000000000000e+02,4.560000000000000000e+02,4.590000000000000000e+02,4.590000000000000000e+02,4.620000000000000000e+02,4.770000000000000000e+02,4.890000000000000000e+02,4.920000000000000000e+02,4.920000000000000000e+02,4.920000000000000000e+02,4.920000000000000000e+02,4.920000000000000000e+02,4.920000000000000000e+02,4.950000000000000000e+02,4.950000000000000000e+02,4.980000000000000000e+02,4.980000000000000000e+02,5.010000000000000000e+02,3.960000000000000000e+02,4.020000000000000000e+02,4.170000000000000000e+02,4.380000000000000000e+02,4.530000000000000000e+02,4.650000000000000000e+02,4.710000000000000000e+02,3.840000000000000000e+02,3.840000000000000000e+02,3.780000000000000000e+02,3.690000000000000000e+02,3.630000000000000000e+02,3.600000000000000000e+02,3.600000000000000000e+02,3.600000000000000000e+02,3.510000000000000000e+02,3.450000000000000000e+02,3.420000000000000000e+02,3.270000000000000000e+02,3.150000000000000000e+02,3.060000000000000000e+02,3.000000000000000000e+02,2.970000000000000000e+02,2.970000000000000000e+02,2.970000000000000000e+02,2.970000000000000000e+02,2.970000000000000000e+02,2.970000000000000000e+02,2.970000000000000000e+02,3.000000000000000000e+02
3.480000000000000000e+02,3.540000000000000000e+02,3.660000000000000000e+02,4.110000000000000000e+02,4.230000000000000000e+02,4.350000000000000000e+02,4.410000000000000000e+02,4.440000000000000000e+02,4.440000000000000000e+02,4.440000000000000000e+02,4.440000000000000000e+02,4.470000000000000000e+02,4.440000000000000000e+02,4.410000000000000000e+02,4.350000000000000000e+02,4.320000000000000000e+02,4.260000000000000000e+02,4.200000000000000000e+02,4.170000000000000000e+02,4.140000000000000000e+02,4.110000000000000000e+02,4.110000000000000000e+02,4.800000000000000000e+02,4.800000000000000000e+02,4.800000000000000000e+02,4.800000000000000000e+02,4.800000000000000000e+02,4.800000000000000000e+02,4.800000000000000000e+02,3.000000000000000000e+02,3.090000000000000000e+02,3.120000000000000000e+02,3.300000000000000000e+02,3.390000000000000000e+02,3.450000000000000000e+02,3.510000000000000000e+02,3.540000000000000000e+02,3.540000000000000000e+02,3.510000000000000000e+02,3.450000000000000000e+02,3.390000000000000000e+02,3.390000000000000000e+02,3.390000000000000000e+02,3.390000000000000000e+02,3.360000000000000000e+02,3.330000000000000000e+02,3.300000000000000000e+02,3.240000000000000000e+02,3.210000000000000000e+02,3.150000000000000000e+02,3.120000000000000000e+02,3.090000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
