4.680000000000000000e+02,4.680000000000000000e+02,4.680000000000000000e+02,4.680000000000000000e+02,4.660000000000000000e+02,4.620000000000000000e+02,4.480000000000000000e+02,4.260000000000000000e+02,4.000000000000000000e+02,3.900000000000000000e+02,3.860000000000000000e+02,3.780000000000000000e+02,3.720000000000000000e+02,3.700000000000000000e+02,3.700000000000000000e+02,3.640000000000000000e+02,3.060000000000000000e+02,2.920000000000000000e+02,2.860000000000000000e+02,2.860000000000000000e+02
2.780000000000000000e+02,3.280000000000000000e+02,3.420000000000000000e+02,3.580000000000000000e+02,3.660000000000000000e+02,3.680000000000000000e+02,3.660000000000000000e+02,3.540000000000000000e+02,3.400000000000000000e+02,3.360000000000000000e+02,3.360000000000000000e+02,3.400000000000000000e+02,3.520000000000000000e+02,3.780000000000000000e+02,3.920000000000000000e+02,3.940000000000000000e+02,3.800000000000000000e+02,3.740000000000000000e+02,3.740000000000000000e+02,3.720000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
