3.900000000000000000e+02,3.900000000000000000e+02,4.000000000000000000e+02,3.900000000000000000e+02,3.900000000000000000e+02,1.720000000000000000e+02,5.820000000000000000e+02,5.920000000000000000e+02,6.020000000000000000e+02,6.160000000000000000e+02
1.600000000000000000e+02,2.300000000000000000e+02,4.620000000000000000e+02,6.300000000000000000e+02,6.360000000000000000e+02,2.180000000000000000e+02,4.700000000000000000e+02,4.800000000000000000e+02,4.840000000000000000e+02,4.960000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
