3.940000000000000000e+02,3.900000000000000000e+02,3.840000000000000000e+02,3.840000000000000000e+02,3.840000000000000000e+02,3.840000000000000000e+02,3.740000000000000000e+02,3.700000000000000000e+02,3.700000000000000000e+02,3.700000000000000000e+02,3.680000000000000000e+02,4.000000000000000000e+02,3.880000000000000000e+02,3.420000000000000000e+02,2.740000000000000000e+02,2.280000000000000000e+02,2.000000000000000000e+02,1.800000000000000000e+02,1.760000000000000000e+02,1.740000000000000000e+02,1.720000000000000000e+02,1.720000000000000000e+02,1.720000000000000000e+02
1.520000000000000000e+02,1.860000000000000000e+02,2.720000000000000000e+02,3.420000000000000000e+02,4.100000000000000000e+02,4.720000000000000000e+02,5.220000000000000000e+02,5.560000000000000000e+02,5.740000000000000000e+02,5.760000000000000000e+02,5.740000000000000000e+02,5.280000000000000000e+02,4.980000000000000000e+02,4.340000000000000000e+02,3.540000000000000000e+02,2.980000000000000000e+02,2.660000000000000000e+02,2.380000000000000000e+02,2.300000000000000000e+02,2.280000000000000000e+02,2.180000000000000000e+02,2.140000000000000000e+02,2.100000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
