2.920000000000000000e+02,3.700000000000000000e+02,2.600000000000000000e+02,2.960000000000000000e+02,3.440000000000000000e+02,3.540000000000000000e+02,4.220000000000000000e+02,4.200000000000000000e+02,4.200000000000000000e+02,4.280000000000000000e+02,5.060000000000000000e+02,5.040000000000000000e+02,4.160000000000000000e+02
3.660000000000000000e+02,2.760000000000000000e+02,3.840000000000000000e+02,4.400000000000000000e+02,5.140000000000000000e+02,5.140000000000000000e+02,2.980000000000000000e+02,4.200000000000000000e+02,4.200000000000000000e+02,4.280000000000000000e+02,3.420000000000000000e+02,3.760000000000000000e+02,3.480000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
