4.780000000000000000e+02,4.780000000000000000e+02,4.720000000000000000e+02,4.580000000000000000e+02,4.510000000000000000e+02,4.460000000000000000e+02,4.420000000000000000e+02,4.400000000000000000e+02,4.360000000000000000e+02,4.310000000000000000e+02,4.250000000000000000e+02,4.240000000000000000e+02,4.240000000000000000e+02,4.240000000000000000e+02,4.240000000000000000e+02,4.040000000000000000e+02,3.880000000000000000e+02,3.730000000000000000e+02,3.730000000000000000e+02
2.820000000000000000e+02,2.850000000000000000e+02,3.340000000000000000e+02,3.840000000000000000e+02,4.240000000000000000e+02,4.350000000000000000e+02,4.410000000000000000e+02,4.410000000000000000e+02,4.390000000000000000e+02,4.330000000000000000e+02,4.020000000000000000e+02,3.760000000000000000e+02,3.720000000000000000e+02,3.660000000000000000e+02,3.600000000000000000e+02,2.280000000000000000e+02,2.800000000000000000e+02,3.250000000000000000e+02,3.360000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
