4.660000000000000000e+02,4.670000000000000000e+02,4.670000000000000000e+02,4.670000000000000000e+02,4.610000000000000000e+02,4.490000000000000000e+02,4.370000000000000000e+02,4.300000000000000000e+02,4.270000000000000000e+02,4.240000000000000000e+02,4.210000000000000000e+02,4.190000000000000000e+02,4.160000000000000000e+02,4.130000000000000000e+02,4.120000000000000000e+02,4.100000000000000000e+02,4.100000000000000000e+02,4.090000000000000000e+02,4.090000000000000000e+02,4.070000000000000000e+02,3.850000000000000000e+02,3.830000000000000000e+02,3.800000000000000000e+02,3.760000000000000000e+02,3.730000000000000000e+02,3.700000000000000000e+02,3.700000000000000000e+02,3.680000000000000000e+02,3.670000000000000000e+02,3.670000000000000000e+02,3.650000000000000000e+02,3.640000000000000000e+02,2.500000000000000000e+02,2.500000000000000000e+02,2.560000000000000000e+02,2.660000000000000000e+02,2.690000000000000000e+02,2.720000000000000000e+02,2.690000000000000000e+02,2.570000000000000000e+02,2.440000000000000000e+02,2.380000000000000000e+02,2.360000000000000000e+02,2.350000000000000000e+02
3.060000000000000000e+02,3.120000000000000000e+02,3.250000000000000000e+02,3.420000000000000000e+02,3.690000000000000000e+02,4.030000000000000000e+02,4.360000000000000000e+02,4.480000000000000000e+02,4.510000000000000000e+02,4.530000000000000000e+02,4.450000000000000000e+02,4.420000000000000000e+02,4.350000000000000000e+02,4.300000000000000000e+02,4.270000000000000000e+02,4.210000000000000000e+02,4.200000000000000000e+02,4.170000000000000000e+02,4.150000000000000000e+02,4.090000000000000000e+02,2.890000000000000000e+02,3.060000000000000000e+02,3.220000000000000000e+02,3.310000000000000000e+02,3.360000000000000000e+02,3.370000000000000000e+02,3.300000000000000000e+02,3.100000000000000000e+02,2.940000000000000000e+02,2.920000000000000000e+02,2.920000000000000000e+02,2.920000000000000000e+02,3.070000000000000000e+02,3.120000000000000000e+02,3.360000000000000000e+02,3.820000000000000000e+02,4.020000000000000000e+02,4.200000000000000000e+02,4.230000000000000000e+02,4.120000000000000000e+02,3.900000000000000000e+02,3.840000000000000000e+02,3.840000000000000000e+02,3.840000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
