4.960000000000000000e+02,4.940000000000000000e+02,4.740000000000000000e+02,4.560000000000000000e+02,4.500000000000000000e+02,4.420000000000000000e+02,4.260000000000000000e+02,4.120000000000000000e+02,4.080000000000000000e+02,4.020000000000000000e+02,3.880000000000000000e+02,3.800000000000000000e+02,3.920000000000000000e+02,4.040000000000000000e+02,4.040000000000000000e+02,4.040000000000000000e+02,3.180000000000000000e+02,3.360000000000000000e+02,3.600000000000000000e+02,3.600000000000000000e+02,3.600000000000000000e+02,3.600000000000000000e+02,3.580000000000000000e+02,3.460000000000000000e+02,3.280000000000000000e+02,3.160000000000000000e+02,3.140000000000000000e+02,3.040000000000000000e+02,2.920000000000000000e+02,2.840000000000000000e+02,2.820000000000000000e+02,2.820000000000000000e+02,3.640000000000000000e+02,3.820000000000000000e+02,4.140000000000000000e+02,4.380000000000000000e+02,4.440000000000000000e+02,4.440000000000000000e+02
3.780000000000000000e+02,3.880000000000000000e+02,4.040000000000000000e+02,4.180000000000000000e+02,4.260000000000000000e+02,4.260000000000000000e+02,4.260000000000000000e+02,4.260000000000000000e+02,4.240000000000000000e+02,4.180000000000000000e+02,4.100000000000000000e+02,4.060000000000000000e+02,3.940000000000000000e+02,3.860000000000000000e+02,3.840000000000000000e+02,3.820000000000000000e+02,3.860000000000000000e+02,4.000000000000000000e+02,4.280000000000000000e+02,4.300000000000000000e+02,4.320000000000000000e+02,4.360000000000000000e+02,4.420000000000000000e+02,4.440000000000000000e+02,4.440000000000000000e+02,4.440000000000000000e+02,4.420000000000000000e+02,4.320000000000000000e+02,4.180000000000000000e+02,4.080000000000000000e+02,4.040000000000000000e+02,4.020000000000000000e+02,3.040000000000000000e+02,2.980000000000000000e+02,2.860000000000000000e+02,2.680000000000000000e+02,2.600000000000000000e+02,2.580000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
