3.930000000000000000e+02,3.930000000000000000e+02,3.930000000000000000e+02,3.930000000000000000e+02,3.930000000000000000e+02,3.930000000000000000e+02,3.930000000000000000e+02,3.970000000000000000e+02,3.990000000000000000e+02,4.060000000000000000e+02,4.080000000000000000e+02,4.080000000000000000e+02,4.110000000000000000e+02,4.110000000000000000e+02,4.110000000000000000e+02,4.110000000000000000e+02,4.110000000000000000e+02,4.110000000000000000e+02,4.110000000000000000e+02,4.110000000000000000e+02,4.110000000000000000e+02,4.110000000000000000e+02,5.350000000000000000e+02,4.660000000000000000e+02,4.360000000000000000e+02,3.870000000000000000e+02,3.480000000000000000e+02,3.210000000000000000e+02,2.980000000000000000e+02,2.740000000000000000e+02,2.550000000000000000e+02,2.230000000000000000e+02,2.080000000000000000e+02,1.950000000000000000e+02,1.920000000000000000e+02,1.900000000000000000e+02,1.530000000000000000e+02,1.750000000000000000e+02,1.930000000000000000e+02,2.200000000000000000e+02,2.550000000000000000e+02,2.890000000000000000e+02,3.160000000000000000e+02,3.360000000000000000e+02,3.540000000000000000e+02,3.640000000000000000e+02,3.690000000000000000e+02,3.790000000000000000e+02,3.840000000000000000e+02,3.910000000000000000e+02,4.000000000000000000e+02,4.090000000000000000e+02,4.210000000000000000e+02,4.290000000000000000e+02,4.380000000000000000e+02,4.440000000000000000e+02,4.560000000000000000e+02,4.600000000000000000e+02,4.600000000000000000e+02
1.600000000000000000e+02,1.630000000000000000e+02,1.950000000000000000e+02,2.370000000000000000e+02,2.880000000000000000e+02,3.240000000000000000e+02,3.600000000000000000e+02,4.020000000000000000e+02,4.330000000000000000e+02,4.590000000000000000e+02,4.660000000000000000e+02,4.690000000000000000e+02,4.830000000000000000e+02,4.840000000000000000e+02,4.890000000000000000e+02,5.020000000000000000e+02,5.130000000000000000e+02,5.200000000000000000e+02,5.280000000000000000e+02,5.380000000000000000e+02,5.400000000000000000e+02,5.430000000000000000e+02,3.030000000000000000e+02,2.980000000000000000e+02,2.920000000000000000e+02,2.770000000000000000e+02,2.610000000000000000e+02,2.460000000000000000e+02,2.340000000000000000e+02,2.200000000000000000e+02,2.130000000000000000e+02,2.040000000000000000e+02,2.010000000000000000e+02,2.010000000000000000e+02,2.010000000000000000e+02,2.010000000000000000e+02,2.260000000000000000e+02,2.530000000000000000e+02,2.640000000000000000e+02,2.730000000000000000e+02,2.830000000000000000e+02,2.880000000000000000e+02,2.890000000000000000e+02,2.940000000000000000e+02,2.940000000000000000e+02,2.940000000000000000e+02,2.920000000000000000e+02,2.860000000000000000e+02,2.830000000000000000e+02,2.790000000000000000e+02,2.710000000000000000e+02,2.640000000000000000e+02,2.530000000000000000e+02,2.470000000000000000e+02,2.370000000000000000e+02,2.250000000000000000e+02,2.010000000000000000e+02,1.870000000000000000e+02,1.860000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
