4.540000000000000000e+02,4.540000000000000000e+02,4.520000000000000000e+02,4.490000000000000000e+02,4.450000000000000000e+02,4.400000000000000000e+02,4.360000000000000000e+02,4.270000000000000000e+02,4.210000000000000000e+02,4.120000000000000000e+02,4.060000000000000000e+02,4.010000000000000000e+02,4.000000000000000000e+02,3.950000000000000000e+02,3.940000000000000000e+02,3.880000000000000000e+02,3.880000000000000000e+02,3.850000000000000000e+02,3.800000000000000000e+02,3.740000000000000000e+02,3.710000000000000000e+02,3.710000000000000000e+02,3.680000000000000000e+02,3.670000000000000000e+02,3.620000000000000000e+02,3.560000000000000000e+02,3.520000000000000000e+02,3.490000000000000000e+02,3.470000000000000000e+02,3.440000000000000000e+02,3.410000000000000000e+02,3.410000000000000000e+02,3.440000000000000000e+02,3.500000000000000000e+02,3.530000000000000000e+02,3.530000000000000000e+02,3.530000000000000000e+02,3.530000000000000000e+02,3.530000000000000000e+02,4.120000000000000000e+02,4.120000000000000000e+02,4.100000000000000000e+02,4.070000000000000000e+02,4.030000000000000000e+02,3.980000000000000000e+02,3.910000000000000000e+02,3.820000000000000000e+02,3.650000000000000000e+02,3.530000000000000000e+02,3.400000000000000000e+02,3.140000000000000000e+02,3.040000000000000000e+02,2.830000000000000000e+02,2.680000000000000000e+02,2.630000000000000000e+02,2.470000000000000000e+02,2.380000000000000000e+02,2.290000000000000000e+02,2.230000000000000000e+02,2.200000000000000000e+02,2.170000000000000000e+02,2.120000000000000000e+02,2.110000000000000000e+02,2.080000000000000000e+02,2.060000000000000000e+02,2.030000000000000000e+02,1.990000000000000000e+02,1.970000000000000000e+02
1.420000000000000000e+02,1.440000000000000000e+02,1.510000000000000000e+02,1.590000000000000000e+02,1.680000000000000000e+02,1.780000000000000000e+02,1.870000000000000000e+02,2.220000000000000000e+02,2.380000000000000000e+02,2.710000000000000000e+02,2.860000000000000000e+02,2.950000000000000000e+02,3.010000000000000000e+02,3.210000000000000000e+02,3.280000000000000000e+02,3.420000000000000000e+02,3.510000000000000000e+02,3.580000000000000000e+02,3.820000000000000000e+02,4.080000000000000000e+02,4.180000000000000000e+02,4.260000000000000000e+02,4.530000000000000000e+02,4.650000000000000000e+02,4.800000000000000000e+02,5.010000000000000000e+02,5.260000000000000000e+02,5.350000000000000000e+02,5.430000000000000000e+02,5.550000000000000000e+02,5.620000000000000000e+02,5.680000000000000000e+02,5.760000000000000000e+02,5.830000000000000000e+02,5.830000000000000000e+02,5.880000000000000000e+02,5.890000000000000000e+02,5.880000000000000000e+02,5.820000000000000000e+02,5.440000000000000000e+02,5.430000000000000000e+02,5.380000000000000000e+02,5.290000000000000000e+02,5.160000000000000000e+02,4.930000000000000000e+02,4.740000000000000000e+02,4.530000000000000000e+02,4.260000000000000000e+02,4.020000000000000000e+02,3.810000000000000000e+02,3.550000000000000000e+02,3.390000000000000000e+02,3.120000000000000000e+02,2.880000000000000000e+02,2.790000000000000000e+02,2.580000000000000000e+02,2.440000000000000000e+02,2.340000000000000000e+02,2.280000000000000000e+02,2.250000000000000000e+02,2.230000000000000000e+02,2.220000000000000000e+02,2.200000000000000000e+02,2.200000000000000000e+02,2.170000000000000000e+02,2.160000000000000000e+02,2.140000000000000000e+02,2.130000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
