5.080000000000000000e+02,5.050000000000000000e+02,4.990000000000000000e+02,4.910000000000000000e+02,4.870000000000000000e+02,4.750000000000000000e+02,4.640000000000000000e+02,4.460000000000000000e+02,4.420000000000000000e+02,4.400000000000000000e+02,4.330000000000000000e+02,4.160000000000000000e+02,4.130000000000000000e+02,4.070000000000000000e+02,3.940000000000000000e+02,3.820000000000000000e+02,3.380000000000000000e+02,3.260000000000000000e+02,3.250000000000000000e+02,3.230000000000000000e+02,3.010000000000000000e+02,2.980000000000000000e+02,3.080000000000000000e+02,3.160000000000000000e+02,3.190000000000000000e+02,3.230000000000000000e+02,3.260000000000000000e+02,3.260000000000000000e+02,3.230000000000000000e+02,2.990000000000000000e+02,3.050000000000000000e+02,3.250000000000000000e+02,3.410000000000000000e+02,3.470000000000000000e+02,3.520000000000000000e+02,3.520000000000000000e+02,3.650000000000000000e+02,3.670000000000000000e+02,3.680000000000000000e+02,3.680000000000000000e+02,3.670000000000000000e+02,3.670000000000000000e+02
2.940000000000000000e+02,2.950000000000000000e+02,3.100000000000000000e+02,3.360000000000000000e+02,3.490000000000000000e+02,3.910000000000000000e+02,4.270000000000000000e+02,4.920000000000000000e+02,5.010000000000000000e+02,5.050000000000000000e+02,5.130000000000000000e+02,5.440000000000000000e+02,5.460000000000000000e+02,5.470000000000000000e+02,5.550000000000000000e+02,5.610000000000000000e+02,5.850000000000000000e+02,5.910000000000000000e+02,5.910000000000000000e+02,5.890000000000000000e+02,5.400000000000000000e+02,4.960000000000000000e+02,4.620000000000000000e+02,4.390000000000000000e+02,4.290000000000000000e+02,4.140000000000000000e+02,4.020000000000000000e+02,3.990000000000000000e+02,3.960000000000000000e+02,3.370000000000000000e+02,3.450000000000000000e+02,3.550000000000000000e+02,3.660000000000000000e+02,3.720000000000000000e+02,3.750000000000000000e+02,3.780000000000000000e+02,3.520000000000000000e+02,3.720000000000000000e+02,3.940000000000000000e+02,4.170000000000000000e+02,4.300000000000000000e+02,4.360000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
