4.320000000000000000e+02,4.320000000000000000e+02,4.360000000000000000e+02,4.380000000000000000e+02,4.540000000000000000e+02,4.660000000000000000e+02,4.680000000000000000e+02,4.680000000000000000e+02,4.680000000000000000e+02,4.700000000000000000e+02,3.420000000000000000e+02,3.520000000000000000e+02,3.700000000000000000e+02,3.760000000000000000e+02,3.760000000000000000e+02,3.580000000000000000e+02,3.400000000000000000e+02,3.340000000000000000e+02,3.120000000000000000e+02,3.100000000000000000e+02,3.080000000000000000e+02,3.060000000000000000e+02
4.220000000000000000e+02,4.420000000000000000e+02,4.540000000000000000e+02,4.560000000000000000e+02,4.560000000000000000e+02,4.500000000000000000e+02,4.260000000000000000e+02,4.120000000000000000e+02,4.020000000000000000e+02,4.000000000000000000e+02,3.820000000000000000e+02,4.080000000000000000e+02,4.500000000000000000e+02,4.620000000000000000e+02,4.680000000000000000e+02,4.680000000000000000e+02,4.680000000000000000e+02,4.640000000000000000e+02,4.420000000000000000e+02,4.360000000000000000e+02,4.340000000000000000e+02,4.340000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
