2.780000000000000000e+02,2.880000000000000000e+02,3.120000000000000000e+02,3.220000000000000000e+02,3.340000000000000000e+02,3.480000000000000000e+02,3.520000000000000000e+02,3.520000000000000000e+02,3.920000000000000000e+02,3.800000000000000000e+02,3.840000000000000000e+02,4.160000000000000000e+02,4.400000000000000000e+02,4.720000000000000000e+02,4.800000000000000000e+02,4.880000000000000000e+02,4.440000000000000000e+02,4.440000000000000000e+02,4.460000000000000000e+02,4.460000000000000000e+02
4.100000000000000000e+02,4.360000000000000000e+02,4.580000000000000000e+02,4.600000000000000000e+02,4.560000000000000000e+02,4.280000000000000000e+02,4.060000000000000000e+02,4.020000000000000000e+02,4.100000000000000000e+02,4.300000000000000000e+02,4.640000000000000000e+02,4.860000000000000000e+02,4.860000000000000000e+02,4.700000000000000000e+02,4.500000000000000000e+02,4.240000000000000000e+02,2.220000000000000000e+02,2.400000000000000000e+02,2.600000000000000000e+02,2.640000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
