3.920000000000000000e+02,3.920000000000000000e+02,3.920000000000000000e+02,3.920000000000000000e+02,3.920000000000000000e+02,3.880000000000000000e+02,3.780000000000000000e+02,3.720000000000000000e+02,3.700000000000000000e+02,3.660000000000000000e+02,3.660000000000000000e+02,3.660000000000000000e+02,3.700000000000000000e+02,3.740000000000000000e+02,3.760000000000000000e+02
1.560000000000000000e+02,1.580000000000000000e+02,1.720000000000000000e+02,2.340000000000000000e+02,3.020000000000000000e+02,3.420000000000000000e+02,4.280000000000000000e+02,4.620000000000000000e+02,4.900000000000000000e+02,5.120000000000000000e+02,5.380000000000000000e+02,5.480000000000000000e+02,5.560000000000000000e+02,5.560000000000000000e+02,5.580000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
