4.460000000000000000e+02,4.500000000000000000e+02,4.520000000000000000e+02,4.540000000000000000e+02,4.520000000000000000e+02,4.490000000000000000e+02,3.710000000000000000e+02,3.700000000000000000e+02,3.690000000000000000e+02,3.650000000000000000e+02,3.500000000000000000e+02,3.420000000000000000e+02
3.120000000000000000e+02,3.350000000000000000e+02,3.580000000000000000e+02,3.880000000000000000e+02,4.070000000000000000e+02,4.100000000000000000e+02,2.890000000000000000e+02,3.050000000000000000e+02,3.340000000000000000e+02,3.700000000000000000e+02,4.300000000000000000e+02,4.390000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
