4.640000000000000000e+02,4.590000000000000000e+02,4.530000000000000000e+02,4.440000000000000000e+02,4.340000000000000000e+02,4.200000000000000000e+02,4.100000000000000000e+02,4.030000000000000000e+02,3.970000000000000000e+02,3.950000000000000000e+02,3.940000000000000000e+02,4.870000000000000000e+02
1.480000000000000000e+02,1.580000000000000000e+02,1.740000000000000000e+02,2.000000000000000000e+02,2.370000000000000000e+02,2.820000000000000000e+02,3.190000000000000000e+02,3.470000000000000000e+02,3.650000000000000000e+02,3.750000000000000000e+02,3.770000000000000000e+02,9.000000000000000000e+00
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00
