4.530000000000000000e+02,4.520000000000000000e+02,4.490000000000000000e+02,4.470000000000000000e+02,4.390000000000000000e+02,4.290000000000000000e+02,4.150000000000000000e+02,3.940000000000000000e+02,3.800000000000000000e+02,3.690000000000000000e+02,3.620000000000000000e+02,3.470000000000000000e+02,3.420000000000000000e+02,3.400000000000000000e+02,3.390000000000000000e+02,3.380000000000000000e+02,3.380000000000000000e+02,3.370000000000000000e+02,3.370000000000000000e+02,3.370000000000000000e+02,3.350000000000000000e+02,3.350000000000000000e+02,3.350000000000000000e+02,3.350000000000000000e+02,3.350000000000000000e+02
1.390000000000000000e+02,1.400000000000000000e+02,1.440000000000000000e+02,1.490000000000000000e+02,1.720000000000000000e+02,2.050000000000000000e+02,2.570000000000000000e+02,3.150000000000000000e+02,3.670000000000000000e+02,4.080000000000000000e+02,4.380000000000000000e+02,4.900000000000000000e+02,5.030000000000000000e+02,5.150000000000000000e+02,5.250000000000000000e+02,5.330000000000000000e+02,5.400000000000000000e+02,5.470000000000000000e+02,5.550000000000000000e+02,5.620000000000000000e+02,5.640000000000000000e+02,5.650000000000000000e+02,5.670000000000000000e+02,5.720000000000000000e+02,5.870000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
