3.460000000000000000e+02,3.500000000000000000e+02,3.550000000000000000e+02,3.590000000000000000e+02,3.610000000000000000e+02,4.910000000000000000e+02,4.910000000000000000e+02,4.900000000000000000e+02,4.880000000000000000e+02,4.880000000000000000e+02,4.880000000000000000e+02,3.400000000000000000e+02,3.440000000000000000e+02,3.620000000000000000e+02,4.120000000000000000e+02,4.400000000000000000e+02,4.540000000000000000e+02,4.660000000000000000e+02,4.730000000000000000e+02
3.190000000000000000e+02,3.430000000000000000e+02,3.780000000000000000e+02,4.150000000000000000e+02,4.230000000000000000e+02,3.150000000000000000e+02,3.300000000000000000e+02,3.540000000000000000e+02,4.170000000000000000e+02,4.390000000000000000e+02,4.480000000000000000e+02,2.380000000000000000e+02,2.380000000000000000e+02,2.430000000000000000e+02,2.590000000000000000e+02,2.620000000000000000e+02,2.650000000000000000e+02,2.680000000000000000e+02,2.700000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
