3.960000000000000000e+02,3.960000000000000000e+02,3.960000000000000000e+02,3.940000000000000000e+02,3.930000000000000000e+02,3.920000000000000000e+02,3.890000000000000000e+02,3.890000000000000000e+02,3.870000000000000000e+02,3.870000000000000000e+02,3.840000000000000000e+02,3.830000000000000000e+02,3.780000000000000000e+02,3.740000000000000000e+02,3.690000000000000000e+02,3.640000000000000000e+02,3.580000000000000000e+02,3.520000000000000000e+02,3.480000000000000000e+02,3.430000000000000000e+02,3.390000000000000000e+02,3.360000000000000000e+02,3.340000000000000000e+02,3.340000000000000000e+02,3.340000000000000000e+02,3.340000000000000000e+02,3.410000000000000000e+02,3.420000000000000000e+02,3.460000000000000000e+02,3.470000000000000000e+02,3.480000000000000000e+02,3.490000000000000000e+02,3.490000000000000000e+02,3.490000000000000000e+02,3.490000000000000000e+02,3.490000000000000000e+02,3.490000000000000000e+02,3.510000000000000000e+02,3.510000000000000000e+02,3.530000000000000000e+02,3.530000000000000000e+02,3.530000000000000000e+02,4.030000000000000000e+02,4.030000000000000000e+02,4.030000000000000000e+02,3.970000000000000000e+02,3.840000000000000000e+02,3.680000000000000000e+02,3.470000000000000000e+02,3.180000000000000000e+02,2.890000000000000000e+02,2.720000000000000000e+02,2.570000000000000000e+02,2.510000000000000000e+02,2.390000000000000000e+02,2.030000000000000000e+02,1.970000000000000000e+02,1.910000000000000000e+02,1.860000000000000000e+02,1.840000000000000000e+02,1.830000000000000000e+02,1.830000000000000000e+02,1.830000000000000000e+02
1.540000000000000000e+02,1.570000000000000000e+02,1.590000000000000000e+02,1.650000000000000000e+02,1.780000000000000000e+02,1.900000000000000000e+02,2.050000000000000000e+02,2.130000000000000000e+02,2.280000000000000000e+02,2.420000000000000000e+02,2.570000000000000000e+02,2.700000000000000000e+02,2.880000000000000000e+02,3.020000000000000000e+02,3.170000000000000000e+02,3.340000000000000000e+02,3.520000000000000000e+02,3.680000000000000000e+02,3.850000000000000000e+02,4.000000000000000000e+02,4.230000000000000000e+02,4.420000000000000000e+02,4.580000000000000000e+02,4.730000000000000000e+02,4.820000000000000000e+02,4.900000000000000000e+02,5.350000000000000000e+02,5.430000000000000000e+02,5.470000000000000000e+02,5.570000000000000000e+02,5.630000000000000000e+02,5.670000000000000000e+02,5.680000000000000000e+02,5.700000000000000000e+02,5.730000000000000000e+02,5.740000000000000000e+02,5.750000000000000000e+02,5.770000000000000000e+02,5.790000000000000000e+02,5.820000000000000000e+02,5.840000000000000000e+02,5.830000000000000000e+02,5.450000000000000000e+02,5.430000000000000000e+02,5.390000000000000000e+02,5.230000000000000000e+02,5.000000000000000000e+02,4.750000000000000000e+02,4.400000000000000000e+02,3.950000000000000000e+02,3.570000000000000000e+02,3.330000000000000000e+02,3.090000000000000000e+02,3.000000000000000000e+02,2.800000000000000000e+02,2.140000000000000000e+02,2.040000000000000000e+02,1.930000000000000000e+02,1.830000000000000000e+02,1.790000000000000000e+02,1.780000000000000000e+02,1.770000000000000000e+02,1.750000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
