4.220000000000000000e+02,4.220000000000000000e+02,4.160000000000000000e+02,4.020000000000000000e+02,3.800000000000000000e+02,3.700000000000000000e+02,3.690000000000000000e+02,3.680000000000000000e+02,3.950000000000000000e+02,3.980000000000000000e+02,4.080000000000000000e+02,4.210000000000000000e+02,4.290000000000000000e+02,4.330000000000000000e+02,4.360000000000000000e+02,4.390000000000000000e+02,4.410000000000000000e+02
2.790000000000000000e+02,2.830000000000000000e+02,3.040000000000000000e+02,3.490000000000000000e+02,4.050000000000000000e+02,4.340000000000000000e+02,4.380000000000000000e+02,4.380000000000000000e+02,2.580000000000000000e+02,2.640000000000000000e+02,2.820000000000000000e+02,3.030000000000000000e+02,3.190000000000000000e+02,3.270000000000000000e+02,3.330000000000000000e+02,3.390000000000000000e+02,3.420000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
