3.900000000000000000e+02,3.900000000000000000e+02,3.900000000000000000e+02,3.900000000000000000e+02,3.880000000000000000e+02,3.880000000000000000e+02,3.850000000000000000e+02,3.840000000000000000e+02,3.840000000000000000e+02,3.820000000000000000e+02,3.850000000000000000e+02,3.900000000000000000e+02,3.970000000000000000e+02,4.030000000000000000e+02,4.080000000000000000e+02,4.080000000000000000e+02,4.080000000000000000e+02,4.080000000000000000e+02,4.620000000000000000e+02,4.600000000000000000e+02,4.140000000000000000e+02,3.490000000000000000e+02,3.250000000000000000e+02,3.060000000000000000e+02,2.980000000000000000e+02,2.880000000000000000e+02,2.800000000000000000e+02,2.710000000000000000e+02,2.230000000000000000e+02,2.110000000000000000e+02,2.020000000000000000e+02,1.980000000000000000e+02,1.950000000000000000e+02,1.920000000000000000e+02
1.570000000000000000e+02,1.720000000000000000e+02,1.810000000000000000e+02,2.110000000000000000e+02,2.430000000000000000e+02,3.240000000000000000e+02,3.460000000000000000e+02,4.090000000000000000e+02,4.740000000000000000e+02,4.860000000000000000e+02,5.190000000000000000e+02,5.560000000000000000e+02,5.650000000000000000e+02,5.610000000000000000e+02,5.520000000000000000e+02,5.430000000000000000e+02,5.400000000000000000e+02,5.370000000000000000e+02,1.900000000000000000e+02,1.900000000000000000e+02,2.010000000000000000e+02,2.160000000000000000e+02,2.170000000000000000e+02,2.170000000000000000e+02,2.170000000000000000e+02,2.170000000000000000e+02,2.160000000000000000e+02,2.140000000000000000e+02,2.080000000000000000e+02,2.080000000000000000e+02,2.080000000000000000e+02,2.080000000000000000e+02,2.080000000000000000e+02,2.080000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
