4.530000000000000000e+02,4.530000000000000000e+02,4.530000000000000000e+02,4.530000000000000000e+02,4.530000000000000000e+02,4.520000000000000000e+02,4.480000000000000000e+02,4.460000000000000000e+02,4.420000000000000000e+02,4.370000000000000000e+02,4.310000000000000000e+02,4.260000000000000000e+02,4.200000000000000000e+02,4.160000000000000000e+02,4.130000000000000000e+02,4.060000000000000000e+02,4.010000000000000000e+02,3.950000000000000000e+02,3.910000000000000000e+02,3.870000000000000000e+02,3.850000000000000000e+02,3.820000000000000000e+02,3.800000000000000000e+02,3.780000000000000000e+02,3.760000000000000000e+02,3.720000000000000000e+02,3.680000000000000000e+02,3.660000000000000000e+02,3.630000000000000000e+02,3.580000000000000000e+02,3.530000000000000000e+02,3.480000000000000000e+02,3.470000000000000000e+02,3.470000000000000000e+02,3.470000000000000000e+02,3.470000000000000000e+02,3.470000000000000000e+02,4.160000000000000000e+02,4.160000000000000000e+02,4.150000000000000000e+02,4.070000000000000000e+02,3.960000000000000000e+02,3.770000000000000000e+02,3.580000000000000000e+02,3.400000000000000000e+02,3.210000000000000000e+02,3.060000000000000000e+02,2.910000000000000000e+02,2.770000000000000000e+02,2.630000000000000000e+02,2.520000000000000000e+02,2.470000000000000000e+02,2.410000000000000000e+02,2.400000000000000000e+02,2.380000000000000000e+02,2.370000000000000000e+02,2.320000000000000000e+02,2.310000000000000000e+02,2.300000000000000000e+02,2.270000000000000000e+02,2.250000000000000000e+02,2.220000000000000000e+02,2.180000000000000000e+02,2.120000000000000000e+02,2.030000000000000000e+02,1.970000000000000000e+02,1.880000000000000000e+02,1.770000000000000000e+02,1.700000000000000000e+02,1.610000000000000000e+02,1.600000000000000000e+02,1.580000000000000000e+02,1.580000000000000000e+02
1.470000000000000000e+02,1.480000000000000000e+02,1.490000000000000000e+02,1.550000000000000000e+02,1.640000000000000000e+02,1.780000000000000000e+02,1.980000000000000000e+02,2.220000000000000000e+02,2.520000000000000000e+02,2.840000000000000000e+02,3.180000000000000000e+02,3.570000000000000000e+02,3.850000000000000000e+02,4.120000000000000000e+02,4.350000000000000000e+02,4.620000000000000000e+02,4.870000000000000000e+02,5.080000000000000000e+02,5.220000000000000000e+02,5.320000000000000000e+02,5.370000000000000000e+02,5.450000000000000000e+02,5.520000000000000000e+02,5.540000000000000000e+02,5.600000000000000000e+02,5.680000000000000000e+02,5.750000000000000000e+02,5.800000000000000000e+02,5.850000000000000000e+02,5.920000000000000000e+02,6.030000000000000000e+02,6.140000000000000000e+02,6.190000000000000000e+02,6.200000000000000000e+02,6.190000000000000000e+02,6.130000000000000000e+02,6.100000000000000000e+02,5.500000000000000000e+02,5.480000000000000000e+02,5.440000000000000000e+02,5.320000000000000000e+02,5.080000000000000000e+02,4.780000000000000000e+02,4.520000000000000000e+02,4.250000000000000000e+02,3.980000000000000000e+02,3.700000000000000000e+02,3.470000000000000000e+02,3.230000000000000000e+02,3.020000000000000000e+02,2.880000000000000000e+02,2.770000000000000000e+02,2.680000000000000000e+02,2.630000000000000000e+02,2.600000000000000000e+02,2.590000000000000000e+02,2.440000000000000000e+02,2.390000000000000000e+02,2.390000000000000000e+02,2.330000000000000000e+02,2.300000000000000000e+02,2.270000000000000000e+02,2.220000000000000000e+02,2.170000000000000000e+02,2.100000000000000000e+02,2.050000000000000000e+02,2.000000000000000000e+02,1.920000000000000000e+02,1.820000000000000000e+02,1.740000000000000000e+02,1.700000000000000000e+02,1.700000000000000000e+02,1.680000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
