3.770000000000000000e+02,3.780000000000000000e+02,3.800000000000000000e+02,3.760000000000000000e+02,3.660000000000000000e+02,3.480000000000000000e+02,3.370000000000000000e+02,3.410000000000000000e+02,3.510000000000000000e+02,3.590000000000000000e+02,3.670000000000000000e+02,3.670000000000000000e+02,3.600000000000000000e+02,3.480000000000000000e+02,3.210000000000000000e+02,3.160000000000000000e+02,3.150000000000000000e+02,3.040000000000000000e+02,2.870000000000000000e+02,2.810000000000000000e+02,2.670000000000000000e+02,2.700000000000000000e+02,2.880000000000000000e+02,3.000000000000000000e+02,3.270000000000000000e+02,3.680000000000000000e+02,3.980000000000000000e+02,4.080000000000000000e+02,4.180000000000000000e+02,4.210000000000000000e+02,4.250000000000000000e+02,4.250000000000000000e+02,4.640000000000000000e+02,4.640000000000000000e+02,4.640000000000000000e+02,4.640000000000000000e+02,4.620000000000000000e+02,4.590000000000000000e+02,4.580000000000000000e+02,4.570000000000000000e+02
2.460000000000000000e+02,2.450000000000000000e+02,2.430000000000000000e+02,2.400000000000000000e+02,2.410000000000000000e+02,2.500000000000000000e+02,2.660000000000000000e+02,3.010000000000000000e+02,3.100000000000000000e+02,3.110000000000000000e+02,3.040000000000000000e+02,2.970000000000000000e+02,2.860000000000000000e+02,2.770000000000000000e+02,2.730000000000000000e+02,2.740000000000000000e+02,2.740000000000000000e+02,2.550000000000000000e+02,2.470000000000000000e+02,2.470000000000000000e+02,2.710000000000000000e+02,3.170000000000000000e+02,3.490000000000000000e+02,3.720000000000000000e+02,4.080000000000000000e+02,4.250000000000000000e+02,4.250000000000000000e+02,4.220000000000000000e+02,4.170000000000000000e+02,4.140000000000000000e+02,4.100000000000000000e+02,4.060000000000000000e+02,3.230000000000000000e+02,3.450000000000000000e+02,3.720000000000000000e+02,3.960000000000000000e+02,4.160000000000000000e+02,4.310000000000000000e+02,4.380000000000000000e+02,4.400000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
