5.160000000000000000e+02,5.060000000000000000e+02,4.780000000000000000e+02,4.440000000000000000e+02,4.120000000000000000e+02,4.000000000000000000e+02,3.980000000000000000e+02,3.980000000000000000e+02,3.980000000000000000e+02,4.000000000000000000e+02,4.020000000000000000e+02,4.020000000000000000e+02,4.080000000000000000e+02,4.100000000000000000e+02,4.120000000000000000e+02,4.180000000000000000e+02
3.680000000000000000e+02,3.800000000000000000e+02,4.060000000000000000e+02,4.200000000000000000e+02,4.260000000000000000e+02,4.260000000000000000e+02,4.260000000000000000e+02,4.200000000000000000e+02,4.120000000000000000e+02,4.080000000000000000e+02,4.080000000000000000e+02,4.060000000000000000e+02,4.000000000000000000e+02,3.940000000000000000e+02,3.900000000000000000e+02,3.780000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
