4.020000000000000000e+02,4.100000000000000000e+02,4.540000000000000000e+02,4.600000000000000000e+02,4.600000000000000000e+02,4.580000000000000000e+02,4.420000000000000000e+02,4.300000000000000000e+02,4.160000000000000000e+02,3.980000000000000000e+02,3.920000000000000000e+02,3.900000000000000000e+02,3.620000000000000000e+02,3.700000000000000000e+02,4.000000000000000000e+02,4.280000000000000000e+02,4.600000000000000000e+02
3.740000000000000000e+02,3.880000000000000000e+02,4.660000000000000000e+02,4.840000000000000000e+02,4.860000000000000000e+02,4.880000000000000000e+02,4.900000000000000000e+02,4.880000000000000000e+02,4.740000000000000000e+02,4.540000000000000000e+02,4.480000000000000000e+02,4.460000000000000000e+02,3.480000000000000000e+02,3.440000000000000000e+02,3.240000000000000000e+02,2.980000000000000000e+02,2.540000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
