3.880000000000000000e+02,3.880000000000000000e+02,3.740000000000000000e+02,3.820000000000000000e+02,3.840000000000000000e+02,3.840000000000000000e+02,1.920000000000000000e+02,2.660000000000000000e+02,3.820000000000000000e+02,4.760000000000000000e+02,5.620000000000000000e+02,5.660000000000000000e+02,5.700000000000000000e+02,5.700000000000000000e+02,4.920000000000000000e+02,4.580000000000000000e+02,3.260000000000000000e+02,2.860000000000000000e+02,2.260000000000000000e+02,1.860000000000000000e+02,1.820000000000000000e+02
1.520000000000000000e+02,1.700000000000000000e+02,3.800000000000000000e+02,5.460000000000000000e+02,5.780000000000000000e+02,5.800000000000000000e+02,2.060000000000000000e+02,2.540000000000000000e+02,3.380000000000000000e+02,4.060000000000000000e+02,4.340000000000000000e+02,4.340000000000000000e+02,4.300000000000000000e+02,4.220000000000000000e+02,2.560000000000000000e+02,2.780000000000000000e+02,3.460000000000000000e+02,3.640000000000000000e+02,3.880000000000000000e+02,4.040000000000000000e+02,4.060000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
