4.480000000000000000e+02,4.480000000000000000e+02,4.470000000000000000e+02,4.430000000000000000e+02,4.370000000000000000e+02,4.270000000000000000e+02,4.150000000000000000e+02,4.100000000000000000e+02,4.070000000000000000e+02,3.930000000000000000e+02,3.850000000000000000e+02,3.830000000000000000e+02,3.700000000000000000e+02,3.590000000000000000e+02,3.530000000000000000e+02,3.530000000000000000e+02,3.490000000000000000e+02,3.480000000000000000e+02,3.470000000000000000e+02,3.470000000000000000e+02,3.470000000000000000e+02,3.470000000000000000e+02,3.470000000000000000e+02,3.470000000000000000e+02,3.470000000000000000e+02,3.480000000000000000e+02,3.480000000000000000e+02,3.490000000000000000e+02,3.490000000000000000e+02,3.500000000000000000e+02,3.500000000000000000e+02,3.520000000000000000e+02,3.520000000000000000e+02,3.520000000000000000e+02,3.500000000000000000e+02,3.500000000000000000e+02,3.500000000000000000e+02,3.500000000000000000e+02,3.490000000000000000e+02
1.440000000000000000e+02,1.450000000000000000e+02,1.490000000000000000e+02,1.650000000000000000e+02,1.950000000000000000e+02,2.380000000000000000e+02,2.850000000000000000e+02,3.020000000000000000e+02,3.170000000000000000e+02,3.620000000000000000e+02,3.920000000000000000e+02,4.070000000000000000e+02,4.490000000000000000e+02,4.840000000000000000e+02,5.030000000000000000e+02,5.080000000000000000e+02,5.150000000000000000e+02,5.190000000000000000e+02,5.200000000000000000e+02,5.220000000000000000e+02,5.240000000000000000e+02,5.250000000000000000e+02,5.270000000000000000e+02,5.320000000000000000e+02,5.350000000000000000e+02,5.450000000000000000e+02,5.480000000000000000e+02,5.530000000000000000e+02,5.580000000000000000e+02,5.630000000000000000e+02,5.680000000000000000e+02,5.740000000000000000e+02,5.790000000000000000e+02,5.830000000000000000e+02,5.850000000000000000e+02,5.880000000000000000e+02,5.890000000000000000e+02,5.920000000000000000e+02,5.890000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
