5.170000000000000000e+02,5.160000000000000000e+02,5.070000000000000000e+02,4.880000000000000000e+02,4.550000000000000000e+02,4.100000000000000000e+02,3.560000000000000000e+02,3.000000000000000000e+02,2.460000000000000000e+02,2.050000000000000000e+02,1.820000000000000000e+02,1.750000000000000000e+02,1.570000000000000000e+02,1.500000000000000000e+02,1.430000000000000000e+02,1.380000000000000000e+02,1.320000000000000000e+02,1.230000000000000000e+02,1.160000000000000000e+02,1.110000000000000000e+02,1.080000000000000000e+02,9.800000000000000000e+01,2.700000000000000000e+02,2.710000000000000000e+02,2.730000000000000000e+02,2.810000000000000000e+02,3.220000000000000000e+02,3.430000000000000000e+02,3.680000000000000000e+02,3.900000000000000000e+02,4.050000000000000000e+02,4.220000000000000000e+02,4.380000000000000000e+02,4.530000000000000000e+02,4.650000000000000000e+02,4.750000000000000000e+02,4.850000000000000000e+02,4.920000000000000000e+02,4.980000000000000000e+02,5.010000000000000000e+02,5.050000000000000000e+02
2.370000000000000000e+02,2.370000000000000000e+02,2.400000000000000000e+02,2.490000000000000000e+02,2.600000000000000000e+02,2.750000000000000000e+02,2.980000000000000000e+02,3.200000000000000000e+02,3.430000000000000000e+02,3.600000000000000000e+02,3.740000000000000000e+02,3.790000000000000000e+02,3.890000000000000000e+02,3.950000000000000000e+02,3.990000000000000000e+02,4.020000000000000000e+02,4.050000000000000000e+02,4.120000000000000000e+02,4.140000000000000000e+02,4.150000000000000000e+02,4.170000000000000000e+02,4.220000000000000000e+02,1.270000000000000000e+02,1.270000000000000000e+02,1.300000000000000000e+02,1.480000000000000000e+02,2.140000000000000000e+02,2.540000000000000000e+02,2.940000000000000000e+02,3.330000000000000000e+02,3.640000000000000000e+02,3.970000000000000000e+02,4.190000000000000000e+02,4.400000000000000000e+02,4.580000000000000000e+02,4.720000000000000000e+02,4.840000000000000000e+02,4.980000000000000000e+02,5.070000000000000000e+02,5.100000000000000000e+02,5.140000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
