3.080000000000000000e+02,3.080000000000000000e+02,3.110000000000000000e+02,3.140000000000000000e+02,3.200000000000000000e+02,3.250000000000000000e+02,3.260000000000000000e+02,3.320000000000000000e+02,3.380000000000000000e+02,3.410000000000000000e+02,3.530000000000000000e+02,3.550000000000000000e+02,3.560000000000000000e+02,3.580000000000000000e+02,3.590000000000000000e+02,3.610000000000000000e+02,3.620000000000000000e+02,3.650000000000000000e+02,3.670000000000000000e+02,3.670000000000000000e+02,3.670000000000000000e+02,3.620000000000000000e+02,3.590000000000000000e+02,3.560000000000000000e+02,3.550000000000000000e+02,3.550000000000000000e+02
4.200000000000000000e+02,4.210000000000000000e+02,4.240000000000000000e+02,4.320000000000000000e+02,4.390000000000000000e+02,4.500000000000000000e+02,4.530000000000000000e+02,4.600000000000000000e+02,4.660000000000000000e+02,4.710000000000000000e+02,4.800000000000000000e+02,4.810000000000000000e+02,4.810000000000000000e+02,4.810000000000000000e+02,4.810000000000000000e+02,4.810000000000000000e+02,4.780000000000000000e+02,4.740000000000000000e+02,4.680000000000000000e+02,4.570000000000000000e+02,4.420000000000000000e+02,4.300000000000000000e+02,4.210000000000000000e+02,4.120000000000000000e+02,4.110000000000000000e+02,4.090000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
