3.960000000000000000e+02,3.960000000000000000e+02,3.970000000000000000e+02,4.010000000000000000e+02,4.000000000000000000e+02,3.920000000000000000e+02,3.840000000000000000e+02,3.780000000000000000e+02,3.650000000000000000e+02,3.580000000000000000e+02,3.500000000000000000e+02,3.460000000000000000e+02,3.420000000000000000e+02,3.400000000000000000e+02,3.400000000000000000e+02,3.400000000000000000e+02,3.410000000000000000e+02,3.420000000000000000e+02,3.420000000000000000e+02,3.450000000000000000e+02,3.460000000000000000e+02,3.460000000000000000e+02,3.460000000000000000e+02,3.460000000000000000e+02,4.130000000000000000e+02,4.130000000000000000e+02,4.050000000000000000e+02,3.980000000000000000e+02,3.760000000000000000e+02,3.380000000000000000e+02,3.060000000000000000e+02,2.680000000000000000e+02,2.380000000000000000e+02,2.260000000000000000e+02,2.090000000000000000e+02,1.960000000000000000e+02,1.810000000000000000e+02,1.780000000000000000e+02,1.720000000000000000e+02,1.600000000000000000e+02,1.580000000000000000e+02,1.560000000000000000e+02,1.530000000000000000e+02
1.540000000000000000e+02,1.550000000000000000e+02,1.810000000000000000e+02,2.150000000000000000e+02,2.470000000000000000e+02,2.830000000000000000e+02,3.110000000000000000e+02,3.330000000000000000e+02,3.670000000000000000e+02,3.950000000000000000e+02,4.230000000000000000e+02,4.530000000000000000e+02,4.750000000000000000e+02,4.950000000000000000e+02,5.220000000000000000e+02,5.380000000000000000e+02,5.550000000000000000e+02,5.650000000000000000e+02,5.670000000000000000e+02,5.750000000000000000e+02,5.810000000000000000e+02,5.830000000000000000e+02,5.810000000000000000e+02,5.730000000000000000e+02,5.370000000000000000e+02,5.340000000000000000e+02,5.100000000000000000e+02,4.890000000000000000e+02,4.450000000000000000e+02,3.870000000000000000e+02,3.470000000000000000e+02,3.050000000000000000e+02,2.820000000000000000e+02,2.710000000000000000e+02,2.650000000000000000e+02,2.570000000000000000e+02,2.470000000000000000e+02,2.450000000000000000e+02,2.350000000000000000e+02,2.260000000000000000e+02,2.260000000000000000e+02,2.260000000000000000e+02,2.260000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
