4.630000000000000000e+02,4.640000000000000000e+02,4.660000000000000000e+02,4.690000000000000000e+02,4.720000000000000000e+02,4.760000000000000000e+02,4.780000000000000000e+02,4.810000000000000000e+02,4.820000000000000000e+02,4.840000000000000000e+02,4.850000000000000000e+02,4.870000000000000000e+02,4.880000000000000000e+02,4.900000000000000000e+02,4.900000000000000000e+02,4.900000000000000000e+02,4.900000000000000000e+02,3.680000000000000000e+02,3.680000000000000000e+02,3.710000000000000000e+02,3.730000000000000000e+02,3.740000000000000000e+02,3.760000000000000000e+02,3.790000000000000000e+02,3.820000000000000000e+02,3.830000000000000000e+02,3.850000000000000000e+02,3.860000000000000000e+02,3.890000000000000000e+02,3.920000000000000000e+02,3.950000000000000000e+02,3.950000000000000000e+02,3.950000000000000000e+02,3.950000000000000000e+02,3.950000000000000000e+02,3.950000000000000000e+02,2.780000000000000000e+02,2.780000000000000000e+02,2.980000000000000000e+02,3.260000000000000000e+02,3.440000000000000000e+02,3.520000000000000000e+02,3.580000000000000000e+02,3.700000000000000000e+02,3.710000000000000000e+02,3.730000000000000000e+02,2.630000000000000000e+02,2.680000000000000000e+02,2.950000000000000000e+02,3.220000000000000000e+02,3.350000000000000000e+02,3.400000000000000000e+02,3.410000000000000000e+02,3.440000000000000000e+02,3.470000000000000000e+02
4.050000000000000000e+02,4.230000000000000000e+02,4.320000000000000000e+02,4.350000000000000000e+02,4.350000000000000000e+02,4.360000000000000000e+02,4.360000000000000000e+02,4.360000000000000000e+02,4.350000000000000000e+02,4.320000000000000000e+02,4.300000000000000000e+02,4.230000000000000000e+02,4.090000000000000000e+02,4.030000000000000000e+02,3.880000000000000000e+02,3.850000000000000000e+02,3.810000000000000000e+02,3.480000000000000000e+02,3.490000000000000000e+02,3.550000000000000000e+02,3.580000000000000000e+02,3.580000000000000000e+02,3.580000000000000000e+02,3.600000000000000000e+02,3.610000000000000000e+02,3.610000000000000000e+02,3.610000000000000000e+02,3.610000000000000000e+02,3.610000000000000000e+02,3.580000000000000000e+02,3.550000000000000000e+02,3.490000000000000000e+02,3.430000000000000000e+02,3.420000000000000000e+02,3.370000000000000000e+02,3.360000000000000000e+02,3.330000000000000000e+02,3.340000000000000000e+02,3.670000000000000000e+02,4.050000000000000000e+02,4.240000000000000000e+02,4.360000000000000000e+02,4.480000000000000000e+02,4.650000000000000000e+02,4.680000000000000000e+02,4.690000000000000000e+02,3.960000000000000000e+02,4.000000000000000000e+02,4.330000000000000000e+02,4.660000000000000000e+02,4.810000000000000000e+02,4.870000000000000000e+02,4.890000000000000000e+02,4.920000000000000000e+02,4.950000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
