4.460000000000000000e+02,4.460000000000000000e+02,4.460000000000000000e+02,4.460000000000000000e+02,4.460000000000000000e+02,4.440000000000000000e+02,4.100000000000000000e+02,3.300000000000000000e+02,3.060000000000000000e+02,2.980000000000000000e+02,2.940000000000000000e+02,2.880000000000000000e+02,2.800000000000000000e+02,2.700000000000000000e+02,2.640000000000000000e+02,2.540000000000000000e+02,2.480000000000000000e+02,2.400000000000000000e+02
2.820000000000000000e+02,3.260000000000000000e+02,3.780000000000000000e+02,3.900000000000000000e+02,3.960000000000000000e+02,3.960000000000000000e+02,3.740000000000000000e+02,3.260000000000000000e+02,3.080000000000000000e+02,3.120000000000000000e+02,3.460000000000000000e+02,3.780000000000000000e+02,3.940000000000000000e+02,4.000000000000000000e+02,4.020000000000000000e+02,4.040000000000000000e+02,4.020000000000000000e+02,3.920000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
