3.080000000000000000e+02,3.080000000000000000e+02,3.110000000000000000e+02,3.190000000000000000e+02,3.260000000000000000e+02,3.280000000000000000e+02,3.280000000000000000e+02,3.350000000000000000e+02,3.470000000000000000e+02,3.700000000000000000e+02,3.860000000000000000e+02,3.950000000000000000e+02,3.980000000000000000e+02,4.130000000000000000e+02,4.250000000000000000e+02,4.360000000000000000e+02,4.360000000000000000e+02,4.610000000000000000e+02,4.610000000000000000e+02,4.570000000000000000e+02,4.490000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.450000000000000000e+02,4.480000000000000000e+02,4.490000000000000000e+02,4.550000000000000000e+02,4.570000000000000000e+02,4.610000000000000000e+02,4.720000000000000000e+02,4.790000000000000000e+02,4.870000000000000000e+02,4.900000000000000000e+02,4.910000000000000000e+02
4.020000000000000000e+02,4.120000000000000000e+02,4.380000000000000000e+02,4.780000000000000000e+02,5.080000000000000000e+02,5.190000000000000000e+02,5.170000000000000000e+02,3.130000000000000000e+02,3.300000000000000000e+02,3.610000000000000000e+02,3.810000000000000000e+02,3.850000000000000000e+02,3.850000000000000000e+02,3.660000000000000000e+02,3.400000000000000000e+02,3.090000000000000000e+02,3.070000000000000000e+02,3.660000000000000000e+02,3.690000000000000000e+02,3.960000000000000000e+02,4.320000000000000000e+02,4.500000000000000000e+02,4.600000000000000000e+02,4.650000000000000000e+02,4.680000000000000000e+02,4.690000000000000000e+02,4.690000000000000000e+02,4.690000000000000000e+02,4.720000000000000000e+02,4.720000000000000000e+02,4.680000000000000000e+02,4.570000000000000000e+02,4.480000000000000000e+02,4.380000000000000000e+02,4.300000000000000000e+02,4.290000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
