2.920000000000000000e+02,2.930000000000000000e+02,2.980000000000000000e+02,3.040000000000000000e+02,3.050000000000000000e+02,3.080000000000000000e+02,3.130000000000000000e+02,3.170000000000000000e+02,3.250000000000000000e+02,3.260000000000000000e+02,3.290000000000000000e+02,3.290000000000000000e+02,3.310000000000000000e+02,3.340000000000000000e+02,3.370000000000000000e+02,3.380000000000000000e+02,3.400000000000000000e+02,3.410000000000000000e+02,3.440000000000000000e+02,3.490000000000000000e+02,3.530000000000000000e+02,3.550000000000000000e+02,3.560000000000000000e+02,4.400000000000000000e+02,4.390000000000000000e+02,4.330000000000000000e+02,4.240000000000000000e+02,4.100000000000000000e+02,4.000000000000000000e+02,3.970000000000000000e+02,3.950000000000000000e+02,3.940000000000000000e+02,3.940000000000000000e+02,3.920000000000000000e+02,3.920000000000000000e+02
3.240000000000000000e+02,3.240000000000000000e+02,3.300000000000000000e+02,3.360000000000000000e+02,3.430000000000000000e+02,3.510000000000000000e+02,3.630000000000000000e+02,3.760000000000000000e+02,3.930000000000000000e+02,3.970000000000000000e+02,3.990000000000000000e+02,4.000000000000000000e+02,4.000000000000000000e+02,4.000000000000000000e+02,4.000000000000000000e+02,4.000000000000000000e+02,3.990000000000000000e+02,3.990000000000000000e+02,3.970000000000000000e+02,3.960000000000000000e+02,3.940000000000000000e+02,3.930000000000000000e+02,3.910000000000000000e+02,4.410000000000000000e+02,4.410000000000000000e+02,4.440000000000000000e+02,4.450000000000000000e+02,4.500000000000000000e+02,4.510000000000000000e+02,4.510000000000000000e+02,4.530000000000000000e+02,4.540000000000000000e+02,4.560000000000000000e+02,4.590000000000000000e+02,4.600000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
