4.480000000000000000e+02,4.480000000000000000e+02,4.480000000000000000e+02,4.480000000000000000e+02,4.480000000000000000e+02,4.460000000000000000e+02,4.380000000000000000e+02,4.340000000000000000e+02,4.280000000000000000e+02,4.240000000000000000e+02,4.180000000000000000e+02,4.160000000000000000e+02,4.120000000000000000e+02,4.080000000000000000e+02,4.020000000000000000e+02,3.980000000000000000e+02,3.960000000000000000e+02,3.900000000000000000e+02,3.880000000000000000e+02,3.880000000000000000e+02,3.840000000000000000e+02,3.760000000000000000e+02,3.560000000000000000e+02,4.160000000000000000e+02,4.120000000000000000e+02,4.040000000000000000e+02,3.940000000000000000e+02,3.800000000000000000e+02,3.620000000000000000e+02,3.480000000000000000e+02,3.260000000000000000e+02,3.200000000000000000e+02,3.000000000000000000e+02,2.740000000000000000e+02,2.660000000000000000e+02,2.580000000000000000e+02,2.520000000000000000e+02,2.420000000000000000e+02,2.360000000000000000e+02,2.340000000000000000e+02,2.320000000000000000e+02,2.300000000000000000e+02,2.280000000000000000e+02,2.260000000000000000e+02,2.240000000000000000e+02,2.220000000000000000e+02
1.500000000000000000e+02,1.540000000000000000e+02,1.620000000000000000e+02,1.720000000000000000e+02,1.780000000000000000e+02,1.900000000000000000e+02,2.260000000000000000e+02,2.440000000000000000e+02,2.580000000000000000e+02,2.680000000000000000e+02,2.820000000000000000e+02,2.980000000000000000e+02,3.100000000000000000e+02,3.260000000000000000e+02,3.400000000000000000e+02,3.580000000000000000e+02,3.720000000000000000e+02,3.860000000000000000e+02,4.060000000000000000e+02,4.180000000000000000e+02,4.320000000000000000e+02,5.900000000000000000e+02,5.800000000000000000e+02,5.360000000000000000e+02,5.260000000000000000e+02,5.080000000000000000e+02,4.840000000000000000e+02,4.500000000000000000e+02,4.180000000000000000e+02,3.780000000000000000e+02,3.320000000000000000e+02,3.140000000000000000e+02,2.740000000000000000e+02,2.320000000000000000e+02,2.200000000000000000e+02,2.100000000000000000e+02,1.980000000000000000e+02,1.860000000000000000e+02,1.800000000000000000e+02,1.780000000000000000e+02,1.760000000000000000e+02,1.760000000000000000e+02,1.760000000000000000e+02,1.760000000000000000e+02,1.760000000000000000e+02,1.760000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00
