3.820000000000000000e+02,3.820000000000000000e+02,3.820000000000000000e+02,3.820000000000000000e+02,3.820000000000000000e+02,3.820000000000000000e+02,3.820000000000000000e+02,3.820000000000000000e+02,3.820000000000000000e+02,3.820000000000000000e+02,3.840000000000000000e+02,3.840000000000000000e+02,3.840000000000000000e+02,3.840000000000000000e+02,3.840000000000000000e+02,3.840000000000000000e+02,3.840000000000000000e+02,3.840000000000000000e+02,3.840000000000000000e+02,3.740000000000000000e+02,3.740000000000000000e+02,3.740000000000000000e+02,3.720000000000000000e+02,3.720000000000000000e+02,3.720000000000000000e+02,4.960000000000000000e+02,3.080000000000000000e+02,4.420000000000000000e+02,2.700000000000000000e+02
1.560000000000000000e+02,1.600000000000000000e+02,1.680000000000000000e+02,1.880000000000000000e+02,2.120000000000000000e+02,2.260000000000000000e+02,2.560000000000000000e+02,2.860000000000000000e+02,3.160000000000000000e+02,3.480000000000000000e+02,3.820000000000000000e+02,4.140000000000000000e+02,4.440000000000000000e+02,4.700000000000000000e+02,4.880000000000000000e+02,5.160000000000000000e+02,5.380000000000000000e+02,5.520000000000000000e+02,5.680000000000000000e+02,6.220000000000000000e+02,6.240000000000000000e+02,6.260000000000000000e+02,6.240000000000000000e+02,6.140000000000000000e+02,6.000000000000000000e+02,2.740000000000000000e+02,3.400000000000000000e+02,2.020000000000000000e+02,2.220000000000000000e+02
1.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00
